city,exp,year,country,adult_population,t2m_mean_corrected,osa_person_days_corrected,yld_diff_mean_corrected,yld_diff_max_corrected,yld_diff_min_corrected,yll_diff_corrected,yll_diff_min_corrected,yll_diff_max_corrected,money_cost_corrected,money_cost_min_corrected,money_cost_max_corrected,population_adult
Helsinki,ssp126,2076,Finland,4453441.0,7.17945276343492,19743741.021311,4327.3952923415,4683.702346782459,3971.088237900541,82.00002302618981,72.99778351265499,91.0022625397246,474062130.79934996,237031065.39967498,711093196.1990249,4453441.0
Helsinki,ssp126,2077,Finland,4453441.0,7.312970319458094,20497295.55908779,4492.55793075833,4910.8009746056005,4074.31488691106,85.12969786250856,74.56262093081438,95.69677479420272,492155544.2748635,246077772.13743174,738233316.4122952,4453441.0
Helsinki,ssp126,2078,Finland,4453441.0,7.088400216715035,18923747.884524774,4147.670769210272,4436.58112747702,3858.7604109435238,78.59441433099786,71.29497916505903,85.8938494969367,454373476.3925588,227186738.1962794,681560214.5888382,4453441.0
Helsinki,ssp126,2079,Finland,4453441.0,7.083039369300028,18429558.523542453,4039.3552928305853,4287.647347454951,3791.0632382062195,76.54193912196267,70.26874156054143,82.81513668338391,442507616.663503,221253808.3317515,663761424.9952545,4453441.0
Helsinki,ssp126,2080,Finland,4453441.0,7.076527272838131,20546681.306606263,4503.382204187037,4925.684350570072,4081.0800578040016,85.33480754406838,74.66517577159429,96.00443931654249,493341333.3649077,246670666.68245384,740012000.0473615,4453441.0
Helsinki,ssp126,2081,Finland,4453441.0,7.102988966525679,20086863.057824206,4402.600122262203,4787.108987923425,4018.09125660098,83.42508299149773,73.71031349530895,93.1398524876865,482300749.99406666,241150374.99703333,723451124.9911,4453441.0
Helsinki,ssp126,2082,Finland,4453441.0,7.008651711891185,19966696.10666099,4376.262160363415,4750.894290312592,4001.6300304142383,82.92600367559018,73.46077383735519,92.39123351382517,479415450.7562669,239707725.37813345,719123176.1344004,4453441.0
Helsinki,ssp126,2083,Finland,4453441.0,7.162799081625872,20193493.031969365,4425.971075499498,4819.244048624706,4032.6981023742896,83.86794031654816,73.93174215783417,93.8041384752621,484861016.1916316,242430508.0958158,727291524.2874475,4453441.0
Helsinki,ssp126,2084,Finland,4453441.0,7.243198299190279,19864441.621254764,4353.8502183565715,4720.077870053182,3987.6225666599607,82.5013187008029,73.24843134996154,91.75420605164422,476960243.3473391,238480121.67366955,715440365.0210086,4453441.0
Helsinki,ssp126,2085,Finland,4453441.0,7.173891130881384,19738667.95665198,4326.2833877587,4682.173477981109,3970.3932975362914,81.97895349238641,72.9872487457533,90.97065823901954,473940322.68611836,236970161.34305918,710910484.0291775,4453441.0
Helsinki,ssp126,2086,Finland,4453441.0,6.966789085038914,20944021.33303473,4590.47042915766,5045.430659904679,4135.510198410641,86.98504653784349,75.49029526848184,98.47979780720512,502881767.4385344,251440883.7192672,754322651.1578016,4453441.0
Helsinki,ssp126,2087,Finland,4453441.0,7.038616151030799,18624926.61873604,4082.1756972565768,4346.525403540689,3817.8259909724643,77.35334503977566,70.67444451944792,84.03224556010335,447198552.15529895,223599276.07764947,670797828.2329484,4453441.0
Helsinki,ssp126,2088,Finland,4453441.0,7.029637338800196,19412784.20453311,4254.856811951826,4583.9619362466565,3925.7516876569944,80.62548784731102,72.3105159232156,88.94045977140641,466115607.71666926,233057803.85833463,699173411.5750039,4453441.0
Helsinki,ssp126,2089,Finland,4453441.0,7.278248070496526,22079088.68876691,4839.252315345535,5387.505753413007,4290.998877278063,91.69922655093521,77.8473852750277,105.55106782684271,530135591.76080716,265067795.88040358,795203387.6412108,4453441.0
Helsinki,ssp126,2090,Finland,4453441.0,7.001990888777785,19662385.518765394,4309.563949317805,4659.184250124878,3959.9436485107317,81.66213604343173,72.82884002127597,90.49543206558747,472108723.75012875,236054361.87506437,708163085.6251931,4453441.0
Helsinki,ssp126,2091,Finland,4453441.0,6.908434784616897,19288089.62333432,4227.526492784968,4546.3827473922265,3908.670238177708,80.10760430545812,72.05157415228916,88.16363445862709,463121596.66281503,231560798.33140752,694682394.9942225,4453441.0
Helsinki,ssp126,2092,Finland,4453441.0,6.999615903883325,19976988.76957713,4378.518086482021,4753.996188725676,4003.0399842383677,82.96875132889528,73.48214766400773,92.4553549937828,479662585.3650707,239831292.68253535,719493878.047606,4453441.0
Helsinki,ssp126,2093,Finland,4453441.0,6.967002528099678,18274141.246427476,4005.2912320930564,4240.809263940849,3769.773200245264,75.89645758488514,69.94600079200266,81.84691437776759,438775930.4814039,219387965.24070194,658163895.7221059,4453441.0
Helsinki,ssp126,2094,Finland,4453441.0,7.288529985525733,22053217.85231799,4833.581995027964,5379.709062976346,4287.4549270795815,91.59177937655073,77.79366168783545,105.38989706526598,529514413.44210356,264757206.72105178,794271620.1631553,4453441.0
Helsinki,ssp126,2095,Finland,4453441.0,7.176814377168466,18850782.727114882,4131.678405942351,4414.591627983628,3848.7651839010728,78.29137426471746,71.14345913191883,85.43928939751609,452621527.8657568,226310763.9328784,678932291.7986352,4453441.0
Helsinki,ssp126,2096,Finland,4453441.0,7.209941481089267,20705811.250878908,4538.260000192,4973.641320076897,4102.878680307104,85.99570859014823,74.99562629463422,96.99579088566227,497162163.4889686,248581081.7444843,745743245.2334529,4453441.0
Helsinki,ssp126,2097,Finland,4453441.0,7.155366114054854,20285383.02273608,4446.111347448366,4846.936922554401,4045.285772342333,84.24957930536058,74.12256165224038,94.37659695848077,487067364.2578359,243533682.12891796,730601046.3867539,4453441.0
Helsinki,ssp126,2098,Finland,4453441.0,7.0360984918883895,19389407.199935112,4249.733084916647,4576.916811573287,3922.5493582600084,80.52839809551321,72.26197104731669,88.79482514370969,465554308.1838464,232777154.0919232,698331462.2757696,4453441.0
Istanbul,ssp126,2024,Turkey,,14.731734889725397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2025,Turkey,,15.143306939839677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2026,Turkey,,14.917220616419817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2027,Turkey,,14.820065659781218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2028,Turkey,,15.009667878406276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2029,Turkey,,14.807773445352915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2030,Turkey,,15.026920349513118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2031,Turkey,,15.001910897940547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2032,Turkey,,15.041037816673127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2033,Turkey,,14.866518418746113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2034,Turkey,,14.901552122866882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
