xvar,est,lb,hb
4.4,0.9684773226950231,0.9675224856771436,0.9694328029862337
4.45,0.9692044950469626,0.9682723216858333,0.9701372807551156
4.5,0.9699346691252194,0.9690251940985042,0.9708447263233403
4.55,0.9706678370954488,0.9697810970957998,0.9715551298401826
4.6,0.9714039911114836,0.9705400248028597,0.9722684814870766
4.65,0.9721431233151008,0.9713019712892205,0.9729847714772255
4.7,0.9728852258357844,0.9720669305687482,0.9737039900552046
4.75,0.9736302907904937,0.9728348965995705,0.97442612749655
4.8,0.9743783102834322,0.9736058632840272,0.9751511741073298
4.85,0.975129276405816,0.9743798244686421,0.9758791202237158
4.9,0.9758831812356407,0.9751567739440924,0.9766099562115337
4.95,0.9766400168374566,0.975936705445203,0.9773436724658108
5.0,0.9773997752621393,0.9767196126509476,0.9780802594103085
5.05,0.978162448546663,0.9775054891844615,0.9788197074970512
5.1,0.9789280287138734,0.9782943286130644,0.9795620072058415
5.15,0.9796965077722644,0.9790861244482967,0.9803071490437696
5.2,0.9804678777157558,0.9798808701459605,0.9810551235447156
5.25,0.9812421305234678,0.9806785591061782,0.9818059212688427
5.3,0.9820192581595012,0.9814791846734492,0.9825595328020854
5.35,0.9827992525727178,0.9822827401367271,0.9833159487556298
5.4,0.9835821056965196,0.9830892187294954,0.9840751597653886
5.45,0.9843678094486317,0.9838986136298572,0.9848371564914712
5.5,0.9851563557308861,0.9847109179606287,0.9856019296176474
5.55,0.9859477364290046,0.985526124789443,0.9863694698508066
5.6,0.9867419434123835,0.9863442271288558,0.9871397679204141
5.65,0.9875389685338819,0.987165217936462,0.9879128145779622
5.7,0.9883388036296065,0.9879890901150175,0.9886886005964161
5.75,0.9891414405187038,0.9888158365125629,0.9894671167696614
5.8,0.9899468710031477,0.9896454499225553,0.9902483539119434
5.85,0.9907550868675278,0.990477923084007,0.991032302857306
5.9,0.9915660798788482,0.9913132486816232,0.9918189544590328
5.95,0.9923798417863138,0.9921514193459491,0.9926082995890754
6.0,0.993196364321127,0.9929924276535154,0.993400329137492
6.05,0.9940156391962867,0.9938362661269955,0.9941950340118808
6.1,0.9948376581063793,0.9946829272353587,0.9949924051368042
6.15,0.9956624127273787,0.995532403394027,0.9957924334532297
6.2,0.9964898947164456,0.9963846869650416,0.9965951099179499
6.25,0.9973200957117295,0.9972397702572203,0.997400425503021
6.3,0.9981530073321646,0.9980976455263315,0.9982083711951899
6.35,0.9989886211772782,0.998958304975254,0.9990189379953224
6.4,0.9998269288269896,0.9998217407541552,0.9998321169178397
6.45,1.000667921841418,1.0006478989901448,1.0006879449606556
6.5,1.001511591760688,1.0014662752520707,1.001556909640015
6.55,1.0023579301047318,1.0022872367552833,1.0024286267852764
6.6,1.003206928373101,1.0031107745627479,1.003303088337493
6.65,1.0040585780447921,1.0039368797481643,1.0041802861858333
6.7,1.0049128705780233,1.004765543395391,1.0050602121678371
6.75,1.0057697974100723,1.0055967565978874,1.0059428580695295
6.8,1.0066293499570873,1.0064305104581708,1.0068282156256279
6.85,1.0074915196138816,1.0072667960872632,1.00771627651972
6.9,1.0083562977537766,1.0081056046041195,1.0086070323844183
6.95,1.0092236757284063,1.0089469271350944,1.0095004748015706
7.0,1.0100936448675273,1.0097907548134009,1.0103965953024177
7.05,1.0109661964788546,1.0106370787785448,1.0112953853677682
7.1,1.0118413218478588,1.0114858901758168,1.0121968364281877
7.15,1.0127190122376126,1.0123371801557126,1.0131009398641695
7.2,1.0135992588886138,1.013190939873453,1.0140076870062877
7.25,1.0144820530185665,1.0140471604883994,1.0149170691354308
7.3,1.0153673858222727,1.0149058331635605,1.0158290774828955
7.35,1.0162552484714045,1.0157669490650503,1.0167437032306312
7.4,1.0171456321143657,1.0166304993615898,1.017660937511367
7.45,1.0180385278760902,1.0174964752239535,1.0185807714088024
7.5,1.018933926857906,1.0183648678244976,1.0195031959577774
7.55,1.019831820137344,1.0192356683366148,1.0204282021444269
7.6,1.0207321987679758,1.0201088679342611,1.0213557809063665
