city,exp,year,country,lbf2023,t2m_mean_corrected,climate_absenteism_mean_lowess_corrected,climate_absenteism_min_lowess_corrected,climate_absenteism_max_lowess_corrected,climate_presenteism_mean_lowess_corrected,climate_presenteism_min_lowess_corrected,climate_presenteism_max_lowess_corrected,labor_loss_mean_lowess_corrected,labor_loss_min_lowess_corrected,labor_loss_max_lowess_corrected
Amsterdam,ssp245,2069,Netherlands,6946230.2724,12.07113030199872,817800.4611081108,408900.2305540554,1226700.6916620932,2613690.2737015863,1921831.0836042245,3305549.463798742,1208065189.9392705,820539988.4001638,1595590391.4783957
Amsterdam,ssp245,2070,Netherlands,6946230.2724,12.082984458916076,821255.3455806739,410627.67279033695,1231883.0183709175,2624732.0844759336,1929950.062114736,3319514.1068367627,1213168789.0016987,824006446.2952836,1602331131.708112
Amsterdam,ssp245,2071,Netherlands,6946230.2724,12.094770302134924,824608.4306431412,412304.2153215706,1236912.6459646053,2635448.5443355544,1937829.8120115527,3333067.2766594165,1218122008.687309,827370763.7652607,1608873253.609347
Amsterdam,ssp245,2072,Netherlands,6946230.2724,12.107108220092137,828132.2648358231,414066.1324179116,1242198.397253648,2646710.718415423,1946110.822364336,3347310.6144662094,1223327461.1488383,830906402.3532717,1615748519.9444044
Amsterdam,ssp245,2073,Netherlands,6946230.2724,12.119857949126756,831838.1206089541,415919.06030447705,1247757.1809133422,2658554.6334663127,1954819.5834312057,3362289.683501214,1228801798.1923573,834624672.2708273,1622978924.1138558
Amsterdam,ssp245,2074,Netherlands,6946230.2724,12.132357390955628,835461.3963441139,417730.6981720569,1253192.0945160617,2670134.622715872,1963334.28140882,3376934.9640227067,1234154146.9587831,838260085.5178009,1630048208.399721
Amsterdam,ssp245,2075,Netherlands,6946230.2724,12.1437951653815,838712.3660015584,419356.1830007792,1258068.5490022316,2680524.7217410747,1970974.0601038137,3390075.3833780983,1238956520.4758894,841521945.5091656,1636391095.4425836
Amsterdam,ssp245,2076,Netherlands,6946230.2724,12.153675866880803,841513.2037087657,420756.6018543829,1262269.8055630317,2689476.1990533024,1977556.0287157388,3401396.3693906213,1243093953.379949,844332165.6656406,1641855741.0942268
Amsterdam,ssp245,2077,Netherlands,6946230.2724,12.161758292962642,843906.8840168358,421953.4420084179,1265860.3260251405,2697126.4013178893,1983181.1774397043,3411071.6251958306,1246629928.2216637,846733864.4975909,1646525991.9457
Amsterdam,ssp245,2078,Netherlands,6946230.2724,12.168793830489635,846124.501481642,423062.250740821,1269186.7522223725,2704213.9067354314,1988392.5784819955,3420035.2349886266,1249905820.8033545,848958910.6982132,1650852730.9084306
Amsterdam,ssp245,2079,Netherlands,6946230.2724,12.17604310266086,848516.4408360574,424258.2204180287,1272774.6612539846,2711858.544912095,1994013.6359648744,3429703.453859066,1253439223.8862844,851358862.7445326,1655519585.0279946
Amsterdam,ssp245,2080,Netherlands,6946230.2724,12.184799569752697,851545.3335291386,425772.6667645693,1277318.000293634,2721538.885959168,2001131.5337936317,3441946.2381245145,1257913542.501391,854397901.8420285,1661429183.1607711
Amsterdam,ssp245,2081,Netherlands,6946230.2724,12.196084105301953,855584.6270121003,427792.31350605015,1283376.940518093,2734448.4679306527,2010623.873478585,3458273.0623825565,1263880437.9493332,858450726.4432273,1669310149.4554777
Amsterdam,ssp245,2082,Netherlands,6946230.2724,12.210630652321043,860781.60971338,430390.80485669,1291172.4145700368,2751058.0246439152,2022836.7828266271,3479279.266461089,1271557486.5604708,863665118.3740557,1679449854.7469523
Amsterdam,ssp245,2083,Netherlands,6946230.2724,12.22676421009407,866444.5314586663,433222.2657293332,1299666.7971879907,2769156.7225419097,2036144.6489280397,3502168.79615556,1279922826.2236154,869347010.1852868,1690498642.2620542
Amsterdam,ssp245,2084,Netherlands,6946230.2724,12.242165417416873,871804.2822416917,435902.14112084586,1307706.4233625163,2786286.4860443845,2048740.0632681232,3523832.9088204023,1287840317.904805,874724715.4501553,1700955920.359571
Amsterdam,ssp245,2085,Netherlands,6946230.2724,12.255454309758536,876451.206862342,438225.603431171,1314676.8102934917,2801138.0571318865,2059660.336126631,3542615.778137084,1294704813.7585516,879387206.6758989,1710022420.8413444
Amsterdam,ssp245,2086,Netherlands,6946230.2724,12.266613196478524,880440.7139386085,440220.35696930427,1320661.0709079192,2813888.521747687,2069035.677755897,3558741.3657393805,1300598164.0965374,883390078.0923067,1717806250.1008835
Amsterdam,ssp245,2087,Netherlands,6946230.2724,12.276407428154942,884014.4063408467,442007.20317042334,1326021.609511268,2825310.0426651724,2077433.854901132,3573186.230429193,1305877267.736126,886975741.908513,1724778793.5638454
Amsterdam,ssp245,2088,Netherlands,6946230.2724,12.285334526521035,887318.8991319817,443659.4495659908,1330978.3486979804,2835871.201625677,2085199.4129603088,3586542.9902909715,1310758706.303628,890291304.3292443,1731226108.2781253
