city,exp,year,country,lbf2023,t2m_mean_corrected,climate_absenteism_mean_lowess_corrected,climate_absenteism_min_lowess_corrected,climate_absenteism_max_lowess_corrected,climate_presenteism_mean_lowess_corrected,climate_presenteism_min_lowess_corrected,climate_presenteism_max_lowess_corrected,labor_loss_mean_lowess_corrected,labor_loss_min_lowess_corrected,labor_loss_max_lowess_corrected
Amsterdam,ssp370,2036,Netherlands,6946230.2724,11.761018984633106,717787.4806805277,358893.7403402639,1076681.2210207365,2294048.788255012,1686800.5795993926,2901296.996910373,1060324749.645425,720191977.237759,1400457522.0531096
Amsterdam,ssp370,2037,Netherlands,6946230.2724,11.79408148982616,728047.781787652,364023.890893826,1092071.6726814108,2326840.7105933432,1710912.2872011357,2942769.1339853383,1075481396.2790143,730486649.0456073,1420476143.5124564
Amsterdam,ssp370,2038,Netherlands,6946230.2724,11.824802285609062,737439.5604330227,368719.78021651134,1106159.3406494665,2356856.8351439387,1732982.9670177647,2980730.703269954,1089355050.541454,739909888.9521803,1438800212.130763
Amsterdam,ssp370,2039,Netherlands,6946230.2724,11.852771968258844,745847.4427882096,372923.7213941048,1118771.164182271,2383728.427151156,1752741.490552467,3014715.3637496578,1101775280.753436,748345936.6414303,1455204624.8654473
Amsterdam,ssp370,2040,Netherlands,6946230.2724,11.87854588862944,753544.5115821065,376772.2557910532,1130316.7673730978,2408328.2590164184,1770829.6022181066,3045826.915814543,1113145488.177695,756068789.6345633,1470222186.7208648
Amsterdam,ssp370,2041,Netherlands,6946230.2724,11.902437152231489,760694.543014873,380347.2715074365,1141041.8145222485,2431179.75947553,1787632.1760851012,3074727.3428657944,1123707605.0896842,763242772.7611439,1484172437.418243
Amsterdam,ssp370,2042,Netherlands,6946230.2724,11.924309908816689,767268.4253004987,383634.21265024936,1150902.6379506874,2452189.887260394,1803080.7994563263,3101298.975064294,1133418627.1906753,769838676.714392,1496998577.6669812
Amsterdam,ssp370,2043,Netherlands,6946230.2724,11.944182418876933,773297.7858642976,386648.8929321488,1159946.6787963896,2471459.723622295,1817249.7967812535,3125669.65046317,1142325274.9135768,775888234.8674618,1508762314.9597156
Amsterdam,ssp370,2044,Netherlands,6946230.2724,11.962787965279484,779081.3287890336,389540.6643945168,1168621.993183484,2489943.926809756,1830841.122654378,3149046.73096496,1150868797.7093804,781691151.923709,1520046443.4950714
Amsterdam,ssp370,2045,Netherlands,6946230.2724,11.980786220212453,784817.9009791788,392408.9504895894,1177226.8514687093,2508278.011529455,1844322.06730121,3172233.955757521,1159342934.7416582,787446940.8993998,1531238928.5839384
Amsterdam,ssp370,2046,Netherlands,6946230.2724,11.998052802280707,790467.4330531204,395233.7165265602,1185701.1495796293,2526333.916037789,1857598.4676749895,3195069.364400413,1167688495.012834,793115398.185593,1542261591.8400984
Amsterdam,ssp370,2047,Netherlands,6946230.2724,12.014901755503583,796090.9872397981,398045.49361989903,1194136.480859639,2544306.795218401,1870813.8200136847,3217799.770422955,1175995680.4202,798757790.5619036,1553233570.2785292
Amsterdam,ssp370,2048,Netherlands,6946230.2724,12.031181880502002,801634.4536913629,400817.22684568143,1202451.6805369828,2562023.7139975973,1883840.9661748544,3240206.4618201656,1184184559.2118073,804319826.9194026,1564049291.5042331
Amsterdam,ssp370,2049,Netherlands,6946230.2724,12.046914043732324,807061.8346383864,403530.9173191932,1210592.7519575185,2579369.6235042764,1896595.311400356,3262143.935608043,1192201955.0271063,809765388.9007196,1574638521.153515
Amsterdam,ssp370,2050,Netherlands,6946230.2724,12.06143739446956,812120.7215082785,406060.36075413926,1218181.0822623568,2595537.82594045,1908483.6955446056,3282591.95633614,1199675006.7285893,814841222.396719,1584508791.06048
Amsterdam,ssp370,2051,Netherlands,6946230.2724,12.074587128436832,816729.5538585363,408364.77692926815,1225094.3307877374,2610267.6541318693,1919314.4515677209,3301220.8566958667,1206483232.198489,819465493.7478256,1593500970.6491792
Amsterdam,ssp370,2052,Netherlands,6946230.2724,12.088158800139997,821458.1281456427,410729.06407282135,1232187.1922184029,2625380.177553475,1930426.6011424232,3320333.7539643687,1213468341.9727662,824209908.1559936,1602726775.7895706
Amsterdam,ssp370,2053,Netherlands,6946230.2724,12.103697845976104,826793.2672683662,413396.6336341831,1240189.9009024866,2642431.282189697,1942964.1780808105,3341898.38629839,1221349476.9979515,829562919.3146572,1613136034.681249
Amsterdam,ssp370,2054,Netherlands,6946230.2724,12.12116468256874,832654.8785345714,416327.4392672857,1248982.3178017945,2661164.99179649,1956738.9645563748,3365591.019036388,1230008323.3356812,835444166.2313768,1624572480.43999
Amsterdam,ssp370,2055,Netherlands,6946230.2724,12.140246607723077,838874.3268381328,419437.1634190664,1258311.4902571358,2681042.3485746137,1971354.6680697412,3390730.02907945,1239195771.0731983,841684448.8939033,1636707093.2525053
Amsterdam,ssp370,2056,Netherlands,6946230.2724,12.16064712339648,845429.3169086322,422714.6584543161,1268143.9753628855,2701992.0968399565,1986758.894735436,3417225.2989444104,1248878885.3549366,848261397.3455033,1649496373.3644056
Amsterdam,ssp370,2057,Netherlands,6946230.2724,12.181278645386586,852022.6825220138,426011.3412610069,1278034.023782959,2723064.493340353,2002253.3039268623,3443875.682753698,1258618688.474227,854876849.8931711,1662360527.0553267
Amsterdam,ssp370,2058,Netherlands,6946230.2724,12.201361154076018,858407.768320233,429203.8841601165,1287611.6524802886,2743471.227551488,2017258.255552718,3469684.199550129,1268050818.014949,861283324.9148471,1674818311.115053
Amsterdam,ssp370,2059,Netherlands,6946230.2724,12.2209380480831,864589.2535619824,432294.6267809912,1296883.8803429226,2763227.2543841144,2031784.7458708093,3494669.762897212,1277182186.237146,867485517.3441578,1686878855.130154
Amsterdam,ssp370,2060,Netherlands,6946230.2724,12.240564244376348,870774.6004806177,435387.30024030886,1306161.9007208582,2782995.623136037,2046320.311129579,3519670.9351422954,1286319258.9773235,873691584.3864478,1698946933.5682294
Amsterdam,ssp370,2061,Netherlands,6946230.2724,12.261139436628827,877311.2082864759,438655.6041432379,1315966.8124296484,2803886.621683586,2061681.339473362,3546091.903893603,1295975218.7451243,880250088.9951777,1711700348.4950912
Amsterdam,ssp370,2062,Netherlands,6946230.2724,12.28332674761004,884435.038595233,442217.5192976165,1326652.557892786,2826654.3833503653,2078422.3406989477,3574886.426001609,1306498631.025161,887397783.2273265,1725599478.8230107
Amsterdam,ssp370,2063,Netherlands,6946230.2724,12.307000137597212,892071.3388364868,446035.6694182434,1338107.008254666,2851059.998921412,2096367.6462658949,3605752.3515767576,1317779070.374489,895059664.1009183,1740498476.6480775
Amsterdam,ssp370,2064,Netherlands,6946230.2724,12.331576408389235,900082.3034003372,450041.1517001686,1350123.4551004386,2876663.041667475,2115193.412990942,3638132.6703438526,1329612968.602315,903097464.3748268,1756128472.8298323
Amsterdam,ssp370,2065,Netherlands,6946230.2724,12.356244231977415,908189.293032979,454094.6465164895,1362283.9395494,2902572.980533398,2134244.838627651,3670901.12243898,1341588716.276898,911231611.3892642,1771945821.1645668
Amsterdam,ssp370,2066,Netherlands,6946230.2724,12.380458163294035,916124.3547231829,458062.17736159137,1374186.532084706,2927933.43769529,2152892.233599622,3702974.641790784,1353310489.8192685,919193254.5245694,1787427725.114006
Amsterdam,ssp370,2067,Netherlands,6946230.2724,12.405333704487225,924180.3371302256,462090.1685651128,1386270.5056952792,2953680.3574682004,2171823.792256186,3735536.922680058,1365210888.9747436,927276223.4457042,1803145554.503799
Amsterdam,ssp370,2068,Netherlands,6946230.2724,12.432403702540656,932861.0280023102,466430.5140011551,1399291.542003401,2981423.845495384,2192223.415805578,3770624.275185008,1378034115.380087,935985993.5256008,1820082237.2346003
Amsterdam,ssp370,2069,Netherlands,6946230.2724,12.46201063405327,942301.0574575242,471150.5287287621,1413451.586186236,3011594.179634264,2214407.4850253514,3808780.874243008,1391979046.3494322,945457645.8760896,1838500446.822806
Amsterdam,ssp370,2070,Netherlands,6946230.2724,12.493642289714836,952370.6010630697,476185.3005315348,1428555.901594537,3043776.440997594,2238070.912498358,3849481.969496603,1406853903.5877662,955560921.1690508,1858146886.0065165
Amsterdam,ssp370,2071,Netherlands,6946230.2724,12.52639460694942,962831.851896864,481415.92594843206,1444247.7778451988,3077210.598662375,2262654.85195773,3891766.3453668,1422307395.7004914,966057215.8595172,1878557575.5414655
Amsterdam,ssp370,2072,Netherlands,6946230.2724,12.559778106536715,973613.8508601384,486806.92543006927,1460420.7762901385,3111669.867348997,2287992.549521444,3935347.185176354,1438234701.0089946,976875333.1448536,1899594068.8731613
Amsterdam,ssp370,2073,Netherlands,6946230.2724,12.593249621112657,984568.0773892136,492284.03869460686,1476852.1160837335,3146679.5753359185,2313734.981864824,3979624.168806877,1454416423.0571086,987866254.936362,1920966591.177889
Amsterdam,ssp370,2074,Netherlands,6946230.2724,12.626649219548566,995662.8988621952,497831.4494310976,1493494.3482932255,3182138.6247634934,2339807.812326304,4024469.4372006687,1470805833.7355263,998998242.6469388,1942613424.824168
Amsterdam,ssp370,2075,Netherlands,6946230.2724,12.65987530122179,1006812.1857517211,503406.0928758606,1510218.2786275176,3217771.7456625607,2366008.6365167163,4069534.854808133,1487275701.41654,1010184878.2262276,1964366524.6068587
Amsterdam,ssp370,2076,Netherlands,6946230.2724,12.692766972222705,1017900.770605238,508950.385302619,1526851.155907808,3253210.8628543653,2392066.8109224783,4114354.9147860142,1503655899.28172,1021310608.4254184,1986001190.1380384
Amsterdam,ssp370,2077,Netherlands,6946230.2724,12.725033837772342,1028796.2618191426,514398.1309095713,1543194.392728664,3288032.8527740235,2417671.2152751177,4158394.4902726784,1519750856.779052,1032242598.145954,2007259115.41216
Amsterdam,ssp370,2078,Netherlands,6946230.2724,12.756884199742828,1039576.4692593788,519788.2346296894,1559364.7038890163,3322486.395753011,2443004.7027597157,4201968.088746085,1535675515.6270342,1043058917.9068588,2028292113.3472328
Amsterdam,ssp370,2079,Netherlands,6946230.2724,12.788357850964845,1050268.8566787436,525134.4283393718,1575403.2850180382,3356659.265945244,2468131.81319518,4245186.718695177,1551470445.628856,1053787123.4610142,2049153767.7967224
Amsterdam,ssp370,2080,Netherlands,6946230.2724,12.819622339879968,1060967.9696962836,530483.9848481418,1591451.954544349,3390853.6311493013,2493274.728786404,4288432.533512044,1567275310.76943,1064522077.1432428,2070028544.3956356
Amsterdam,ssp370,2081,Netherlands,6946230.2724,12.851109622332164,1071817.724811756,535908.862405878,1607726.5872175717,3425529.448498373,2518771.653307769,4332287.243688795,1583302706.3233635,1075408177.5552309,2091197235.0915189
Amsterdam,ssp370,2082,Netherlands,6946230.2724,12.883054957938128,1082840.3542704503,541420.1771352252,1624260.5314056124,3460757.7722483627,2544674.8325357065,4376840.711960844,1599585474.0447316,1086467731.4174545,2112703216.6720328
Amsterdam,ssp370,2083,Netherlands,6946230.2724,12.915190447669454,1093879.3904140613,546939.6952070306,1640819.0856210312,3496038.531763348,2570616.567473198,4421460.496053319,1615892477.9286733,1097543746.9248996,2134241208.932469
Amsterdam,ssp370,2084,Netherlands,6946230.2724,12.94766739535473,1105014.7434945195,552507.3717472599,1657522.1152417187,3531627.120208491,2596784.64721227,4466469.593204522,1632341762.4105551,1108716402.0186467,2155967122.802487
Amsterdam,ssp370,2085,Netherlands,6946230.2724,12.980508084088465,1116285.849025701,558142.9245128505,1674428.7735384929,3567649.5734861502,2623271.745210547,4512027.401761564,1648991582.1305158,1120025264.3165238,2177957899.944536
Amsterdam,ssp370,2086,Netherlands,6946230.2724,13.012830081465852,1127353.7124972658,563676.8562486329,1691030.5687458408,3603022.465141241,2649281.224368724,4556763.70591361,1665341170.1080904,1131130203.719792,2199552136.496434
Amsterdam,ssp370,2087,Netherlands,6946230.2724,13.044423528261373,1138104.5519389152,569052.2759694576,1707156.827908295,3637382.1479967614,2674545.697056565,4600218.598936765,1681222446.1769357,1141917057.1030562,2220527835.250829
Amsterdam,ssp370,2088,Netherlands,6946230.2724,13.075747041015369,1148780.6231030512,574390.3115515256,1723170.934654492,3671502.8714373056,2699634.4642922883,4643371.278582134,1696993273.600078,1152628891.7446,2241357655.455561
Amsterdam,ssp370,2089,Netherlands,6946230.2724,13.10746869407184,1159659.4212908556,579829.7106454278,1739489.131936196,3706271.510445554,2725199.640033644,4687343.380857305,1713063571.9479933,1163544132.5195265,2262583011.3764386
Amsterdam,ssp370,2090,Netherlands,6946230.2724,13.138978243538864,1170608.169246575,585304.0846232875,1755912.2538697822,3741263.708912044,2750929.1977296025,4731598.220094373,1729237200.978254,1174529557.3851588,2283944844.5713367
Amsterdam,ssp370,2091,Netherlands,6946230.2724,13.17135138282215,1181760.5047783027,590880.2523891514,1772640.7571673512,3776906.573271394,2777137.186229117,4776675.960313525,1745711572.1520035,1185719251.819209,2305703892.4848623
Amsterdam,ssp370,2092,Netherlands,6946230.2724,13.203715279491206,1192891.1991612003,596445.5995806002,1789336.7987417355,3812480.2725192015,2803294.3180290423,4821666.227009309,1762153974.7469292,1196887232.6094112,2327420716.884514
Amsterdam,ssp370,2093,Netherlands,6946230.2724,13.23589121052078,1203963.3793198364,601981.6896599182,1805945.068979706,3847866.9603063865,2829313.9414017512,4866419.979210571,1778509939.3893676,1207996503.160078,2349023375.6186423
Amsterdam,ssp370,2094,Netherlands,6946230.2724,13.267883476895896,1214984.8743509718,607492.4371754859,1822477.3115263144,3883091.6584257446,2855214.4547249107,4910968.862126179,1794791031.3198051,1219054918.7945642,2370527143.8453155
Amsterdam,ssp370,2095,Netherlands,6946230.2724,13.299696297128538,1225957.0287718254,612978.5143859127,1838935.5431575775,3918158.66395449,2880999.0176134286,4955318.3102956535,1810999236.6765127,1230063828.5339134,2391934644.8189616
Amsterdam,ssp370,2096,Netherlands,6946230.2724,13.331407580463754,1236901.3553157467,618450.6776578734,1855352.0329734432,3953136.73158922,2906718.184992117,4999555.278185217,1827166334.3412704,1241044817.1765676,2413287851.5065327
Amsterdam,ssp370,2097,Netherlands,6946230.2724,13.363099115474103,1247839.8779378082,623919.9389689041,1871759.8169067565,3988096.249889366,2932423.713153955,5043768.786624724,1843324858.3794465,1252019982.455283,2434629734.303828
Amsterdam,ssp370,2098,Netherlands,6946230.2724,13.394887777878902,1258800.813109911,629400.4065549555,1888201.2196649413,4023127.3987000585,2958181.9108083937,5088072.886590462,1859516490.519696,1263017635.3627796,2456015345.677233
Moscow,ssp370,2024,Russia,69685223.412,6.183417158770438,284013.34476769605,142006.67238384802,426020.0171515023,907706.649877206,667431.3602041017,1147981.9395510082,270801152.347183,183933099.18725017,357669205.5070482
Moscow,ssp370,2025,Russia,69685223.412,6.225660297810347,322749.9416515944,161374.9708257972,484124.9124773296,1031508.8135183796,758462.3628812587,1304555.264155864,307735737.52573234,209019745.45959663,406451729.59183794
Moscow,ssp370,2026,Russia,69685223.412,6.2690028749391935,362479.2290505523,181239.61452527612,543718.8435757462,1158483.616045667,851826.1882688062,1465141.0438226229,345616833.6353869,234749279.28047204,456484387.99034
Moscow,ssp370,2027,Russia,69685223.412,6.313376126391792,403026.84033005656,201513.42016502828,604540.2604948939,1288073.781694726,947113.0747756028,1629034.4886141473,384278185.51091856,261008777.09873152,507547593.9231354
Moscow,ssp370,2028,Russia,69685223.412,6.358563585559291,444049.7073470797,222024.85367353985,666074.5610204992,1419182.8646812483,1043516.8122656592,1794848.9170969436,423392684.4084436,287576060.66829246,559209308.1486274
Moscow,ssp370,2029,Russia,69685223.412,6.404400244448749,485277.5788520744,242638.7894260372,727916.3682779737,1550947.1420112166,1140402.3103023805,1961491.973720276,462702651.0633858,314276109.5163815,611129192.6104118
Moscow,ssp370,2030,Russia,69685223.412,6.450699038600818,526474.0227983353,263237.01139916765,789711.0341973659,1682610.976863437,1237213.9535760889,2128008.000151015,501982652.1576215,340955805.2071766,663009499.1080961
Moscow,ssp370,2031,Russia,69685223.412,6.497199494882926,567597.7774464866,283798.8887232433,851396.6661695841,1814042.496718913,1333854.776999238,2294230.21643882,541193345.4321741,367588425.7582946,714798265.1060776
Moscow,ssp370,2032,Russia,69685223.412,6.54381089914426,609039.9502145423,304519.9751072712,913559.9253216836,1946491.6808855576,1431243.883004191,2461739.478767225,580707644.1371616,394427260.6746758,766988027.5996817
Moscow,ssp370,2033,Russia,69685223.412,6.591819807278919,653465.3194080099,326732.65970400494,980197.9791118724,2088475.160827908,1535643.5006087902,2641306.821047308,623066362.1082609,423198077.2184754,822934646.9981042
Moscow,ssp370,2034,Russia,69685223.412,6.64798424228933,704402.3970479767,352201.1985239884,1056603.595571824,2251270.060965324,1655345.633062742,2847194.4888679013,671633866.3337419,456186015.0265036,887081717.6410052
Moscow,ssp370,2035,Russia,69685223.412,6.704662651808667,753935.3971117759,376967.698555888,1130903.0956675238,2409577.529169108,1771748.18321276,3047406.8751257844,718862610.1361107,488264642.25169146,949460578.0206484
Moscow,ssp370,2036,Russia,69685223.412,6.760487773690606,800384.909214499,400192.4546072495,1200577.3638215926,2558030.169849561,1880904.5366540467,3235155.803045183,763151308.6607544,518346336.9121069,1007956280.4094392
Moscow,ssp370,2037,Russia,69685223.412,6.81499491151769,843387.5761415564,421693.7880707782,1265081.364212209,2695466.693348366,1981960.803932615,3408972.5827641888,804153507.9319437,546195781.1263442,1062111234.7375888
Moscow,ssp370,2038,Russia,69685223.412,6.869244450412196,884273.2877117554,442136.6438558777,1326409.9315674722,2826137.427526631,2078042.2261226247,3574232.628930977,843137231.8016938,572674239.9034561,1113600223.6999764
Moscow,ssp370,2039,Russia,69685223.412,6.921591846841693,923118.2711095988,461559.13555479934,1384677.4066642665,2950285.994466197,2169327.937107531,3731244.0518250247,880175161.3949304,597831079.5938092,1162519243.196065
Moscow,ssp370,2040,Russia,69685223.412,6.970270850545909,959980.8249996854,479990.4124998427,1439971.2374994108,3068098.716698984,2255954.9387492863,3880242.494648833,915322883.344626,621704055.655924,1208941711.0333548
Moscow,ssp370,2041,Russia,69685223.412,7.015449219320016,994405.4004921328,497202.7002460664,1491608.100738068,3178119.6599728204,2336852.6911565103,4019386.628789312,948146040.721406,643998144.9132731,1252293936.5295732
Moscow,ssp370,2042,Russia,69685223.412,7.057060708407759,1026124.723498125,513062.3617490625,1539187.0852470435,3279494.616299955,2411393.1002205918,4147596.132379497,978389792.9250942,664540254.9658195,1292239330.8843896
Moscow,ssp370,2043,Russia,69685223.412,7.094747832898405,1054086.3912422557,527043.1956211278,1581129.586863292,3368860.106410267,2477103.019419318,4260617.193401397,1005050694.5558105,682648827.3317711,1327452561.779878
Moscow,ssp370,2044,Russia,69685223.412,7.129614384206949,1077569.4512143987,538784.7256071994,1616354.1768214903,3443911.9660812933,2532288.210353832,4355535.721808691,1027441331.5390654,697856957.7898989,1357025705.2882886
Moscow,ssp370,2045,Russia,69685223.412,7.16470826999811,1100439.060662717,550219.5303313585,1650658.590993936,3517003.23787791,2586031.792557334,4447974.683198712,1049247055.4827878,712667804.6057903,1385826306.359734
Moscow,ssp370,2046,Russia,69685223.412,7.201220450039719,1125465.2272970576,562732.6136485288,1688197.8409453712,3596986.866441477,2644843.284148054,4549130.448734793,1073109014.3951256,728875283.8479768,1417342744.9423032
Moscow,ssp370,2047,Russia,69685223.412,7.239270743837593,1151690.6103985915,575845.3051992959,1727535.9155976877,3680803.1908337777,2706472.934436689,4655133.447230983,1098114402.682213,745859401.2498785,1450369404.1146383
Moscow,ssp370,2048,Russia,69685223.412,7.278164680985664,1177790.1865436295,588895.0932718148,1766685.2798153025,3764217.436193205,2767806.938377473,4760627.934009285,1122999836.5044785,762762043.3836703,1483237629.625315
Moscow,ssp370,2049,Russia,69685223.412,7.318239612263669,1205623.6271731446,602811.8135865723,1808435.4407595748,3853173.1124453344,2833215.5238568382,4873130.701033936,1149538476.097003,780787573.1355268,1518289379.0586052
Moscow,ssp370,2050,Russia,69685223.412,7.358680739891636,1236137.1158158337,618068.5579079168,1854205.673723707,3950694.222147439,2904922.2221673164,4996466.222127864,1178632488.8918962,800548759.1377338,1556716218.6460824
Moscow,ssp370,2051,Russia,69685223.412,7.397971505945674,1269328.4419276211,634664.2209638106,1903992.6628912576,4056773.700400638,2982921.838529962,5130625.56227153,1210279767.178608,822044169.7948201,1598515364.562396
Moscow,ssp370,2052,Russia,69685223.412,7.434886601145117,1302449.591234728,651224.795617364,1953674.3868519212,4162628.893586152,3060756.53940157,5264501.247770779,1241860133.2587962,843494132.4565437,1640226134.061064
Moscow,ssp370,2053,Russia,69685223.412,7.468661464513287,1333283.137957261,666641.5689786305,1999924.7069357743,4261172.908911318,3133215.374199605,5389130.443623335,1271259315.1537263,863462594.8970946,1679056035.410419
Moscow,ssp370,2054,Russia,69685223.412,7.499660015731746,1362133.405956105,681066.7029780525,2043200.1089339997,4353378.365435601,3201013.503996797,5505743.226874572,1298767479.694374,882146643.73905,1715388315.6497087
Moscow,ssp370,2055,Russia,69685223.412,7.528987591935105,1389376.834100353,694688.4170501765,2084065.25115038,4440448.361784706,3265035.5601358344,5615861.163433662,1324743553.957314,899790068.8223234,1749697039.0923595
Moscow,ssp370,2056,Russia,69685223.412,7.557102114493774,1415643.0407628214,707821.5203814107,2123464.561144092,4524395.158277933,3326761.145792636,5722029.170763406,1349787866.7089057,916800624.4329058,1782775108.9849446
Moscow,ssp370,2057,Russia,69685223.412,7.583265501963227,1441512.4077598678,720756.2038799339,2162268.611639661,4607073.65520049,3387554.1582356934,5826593.152165465,1374453800.6248722,933554178.212817,1815353423.0369616
Moscow,ssp370,2058,Russia,69685223.412,7.608259301579411,1468286.082683946,734143.041341973,2202429.1240257784,4692642.320257838,3450472.294307277,5934812.346208589,1399981974.4081826,950893381.0923336,1849070567.72408
Moscow,ssp370,2059,Russia,69685223.412,7.633454920598345,1497135.2576909382,748567.6288454691,2245702.88653626,4784844.283580184,3518267.855573696,6051420.711586853,1427489096.802555,969576722.0894558,1885401471.515684
Moscow,ssp370,2060,Russia,69685223.412,7.659331784583552,1527434.201125466,763717.100562733,2291151.3016880583,4881679.706796935,3589470.372644831,6173889.040949192,1456378544.9504364,989198964.0392816,1923558125.861616
Moscow,ssp370,2061,Russia,69685223.412,7.685916045812753,1557726.0460949922,778863.0230474961,2336589.069142348,4978492.443319527,3660656.208323205,6296328.678316,1485261224.8511949,1008816608.8717782,1961705840.830654
Moscow,ssp370,2062,Russia,69685223.412,7.71341427697764,1588123.99298019,794061.9964900949,2382185.989470144,5075644.28156465,3732091.383503452,6419197.179626028,1514245070.8470094,1028502967.567698,1999987174.1263523
Moscow,ssp370,2063,Russia,69685223.412,7.743796226787674,1620349.076267704,810174.5381338521,2430523.614401423,5178635.647751519,3807820.3292291006,6549450.966274146,1544971055.5569222,1049372618.764838,2040569492.349014
Moscow,ssp370,2064,Russia,69685223.412,7.778373970966037,1654317.602323826,827158.801161913,2481476.4034855994,5287199.0570269,3887646.36546097,6686751.748592992,1577359378.7431242,1071371360.6811178,2083347396.8051765
Moscow,ssp370,2065,Russia,69685223.412,7.818228918915786,1690427.5764737097,845213.7882368548,2535641.364710408,5402606.534409895,3972504.804713213,6832708.264106779,1611789530.6749396,1094756950.053299,2128822111.296608
Moscow,ssp370,2066,Russia,69685223.412,7.863703112609098,1730566.854938496,865283.4274692481,2595850.2824076046,5530891.668383443,4066832.1091055,6994951.227661492,1650061545.222506,1120752002.8322804,2179371087.6127696
Moscow,ssp370,2067,Russia,69685223.412,7.913782090686023,1774505.4855590265,887252.7427795132,2661758.2283383994,5671319.531846609,4170087.891063752,7172551.172629752,1691956167.5133336,1149207597.0955832,2234704737.9310894
Moscow,ssp370,2068,Russia,69685223.412,7.967037659371396,1819683.0561115968,909841.5280557984,2729524.584167316,5815707.04733282,4276255.181862346,7355158.912803244,1735032094.723375,1178465555.281622,2291598634.1651564
Moscow,ssp370,2069,Russia,69685223.412,8.023577481808754,1863820.5613970296,931910.2806985148,2795730.842095404,5956770.5142248655,4379978.319283016,7533562.709167051,1777116340.105544,1207049945.019301,2347182735.191844
Moscow,ssp370,2070,Russia,69685223.412,8.082161290075438,1905535.75769644,952767.87884822,2858303.636544519,6090092.28159778,4478009.030586681,7702175.532609003,1816890961.391398,1234065595.7973197,2399716326.985504
Moscow,ssp370,2071,Russia,69685223.412,8.141053368779268,1946913.024951018,973456.512475509,2920369.537426456,6222334.027743481,4575245.608634942,7869422.446852089,1856343373.9626968,1260862396.5189774,2451824351.406442
Moscow,ssp370,2072,Russia,69685223.412,8.20034950668037,1990813.5781494305,995406.7890747152,2986220.367224002,6362640.195765528,4678411.908651219,8046868.482880293,1898201690.1785293,1289293331.03167,2507110049.325384
Moscow,ssp370,2073,Russia,69685223.412,8.259865566108587,2038554.4358080807,1019277.2179040406,3057831.653711928,6515219.9768425645,4790602.924148978,8239837.029536189,1943721661.3565416,1320211328.61445,2567231994.098707
