temperature
12.47998
13.870148
11.246246
16.253113
18.570557
8.406525
3.962494
18.773438
12.819672
19.562408
10.283508
18.543762
7.1596985
18.652222
9.106903
16.798126
6.9175415
21.733978
17.124573
25.480713
21.54364
26.571533
8.387329
4.6044617
9.976685
11.19696
24.383667
22.338562
12.645508
22.813385
19.82306
9.8862
3.6226807
24.527771
1.0367126
20.87561
6.7786865
18.81897
17.997437
18.90802
13.552307
-2.5112305
16.293396
19.112244
2.9464722
13.185913
6.389038
5.472107
16.404541
11.59137
17.515442
11.84259
0.82229614
23.010742
11.283997
10.428223
16.010773
1.9991455
9.839355
23.739777
1.6737671
11.255951
13.4557495
18.726715
18.900452
34.92212
17.276794
26.578918
23.856995
8.226746
7.6246643
12.5503845
18.771545
11.16626
13.567352
5.712921
16.548218
15.13916
23.63205
4.075409
21.745544
20.533081
15.180878
16.658142
-0.5204468
25.498901
16.677399
-3.0641174
17.175018
19.679474
2.803894
18.695374
12.040466
10.751892
22.516663
22.278015
8.702515
3.0739136
3.5645752
10.555115
1.229126
13.596436
13.1987
10.234924
11.35437
16.874084
8.446747
17.590942
16.603333
-9.865967
23.987488
7.706726
8.109589
-6.574188
14.190674
12.111816
8.660889
14.596863
22.624725
21.671814
16.71051
7.381592
7.213501
17.59552
14.579956
16.878784
10.884369
19.0943
6.836975
12.501526
15.35202
15.637665
-3.6247559
18.660889
22.857971
-8.214691
16.881104
16.38974
5.206238
5.951782
5.725952
17.472107
11.700867
15.267731
16.979065
7.418518
23.325623
6.751831
8.298553
10.510986
18.481293
12.87735
-0.037261963
22.345367
-7.8833313
10.620972
18.230804
21.703613
17.795532
3.747528
26.88855
1.9819946
21.557373
6.7474976
17.85144
2.0776978
3.3710938
10.924377
11.875214
22.988892
13.51593
-8.775818
11.003815
9.729767
0.6321411
8.268494
6.708618
15.061096
19.741638
12.205017
27.064392
11.508789
5.081909
15.633423
13.515869
18.876953
1.9222717
11.274811
3.806488
16.888672
12.996277
17.95578
23.788025
10.619141
18.085419
19.76648
15.597717
6.5393066
0.993103
3.9594421
13.031433
6.274048
19.06189
3.4074707
11.003571
11.320679
13.341461
6.7822876
2.5462952
23.01709
11.924652
5.637512
-1.6965637
13.7248535
0.75231934
4.838501
2.8134155
20.024292
22.719238
5.0129395
21.388397
13.006775
3.4277344
22.336426
5.640869
6.589325
15.209656
24.212341
22.420013
14.340881
8.844421
15.02124
19.638184
10.096252
9.779755
6.759033
13.015137
1.3240967
2.0743713
15.918304
8.177612
15.83371
10.952972
1.8111267
17.091187
10.103912
6.696228
9.631989
12.904053
12.0877075
1.4739075
8.832703
17.933289
24.760498
20.08136
12.218048
-3.1237183
0.48321533
27.161255
18.238495
7.743408
21.427368
17.533752
5.0395203
12.860779
9.508362
18.531952
15.838562
1.0643616
4.541382
0.26513672
26.465149
18.53717
17.609985
8.091309
19.633575
18.350037
12.392639
2.8535767
-1.3682251
1.3019714
7.300476
7.3181458
20.657928
4.4627686
10.776764
9.850006
15.570709
2.2230835
19.277588
25.569672
14.175537
16.922974
8.587463
1.4640198
-1.6286621
5.3541565
18.081848
7.574524
12.436218
6.8542786
20.032074
-3.835022
6.525238
10.795593
23.848999
-8.026001
14.743347
18.77179
2.092987
13.937317
7.6422424
14.504944
3.5370483
18.87796
6.0150146
11.517517
12.635071
2.036377
6.758087
15.658295
9.764954
11.249817
-1.1851501
6.7148438
-1.1653748
27.402252
8.769531
7.6246643
26.002502
6.9907837
21.711975
2.346161
15.788727
4.914276
11.370026
20.577484
6.6968994
21.973175
24.499512
8.226318
17.200928
3.878418
23.139984
20.252167
8.396454
-0.10266113
16.834473
9.963318
18.748016
19.36145
5.3159485
11.569305
19.476501
4.811157
12.142487
6.286621
5.1032715
6.060211
-0.071014404
16.270752
21.12378
11.40741
26.963135
13.558411
4.3519287
12.406067
23.721619
8.156311
7.1428833
25.024231
19.791504
24.383667
6.747711
18.590363
15.319641
18.532959
12.24939
0.100738525
14.432678
8.183655
16.752075
5.7383423
11.269989
11.001556
19.945923
4.3680115
3.4574585
20.587128
17.414368
21.719452
19.361633
22.462524
6.0700684
6.1018066
20.262512
27.292969
11.483459
11.013123
20.146301
21.31012
6.4859314
10.015015
-5.1986084
16.80777
-2.2948608
18.303314
1.324585
19.012451
14.24472
15.49585
5.170532
15.549591
5.2487793
-0.66430664
18.378845
8.591736
9.572144
25.993896
16.730255
6.619171
13.113342
11.390167
7.258972
10.600952
12.558105
20.809143
-5.701355
14.8377075
12.263916
-5.1986084
10.437256
16.37799
12.47998
6.758087
17.620575
10.706329
22.45868
6.127075
7.7469177
16.78711
9.0633545
0.18435669
7.7113037
13.226074
19.46634
13.886932
-5.7304993
-1.1749268
3.4605103
10.566437
0.23379517
-2.4074097
19.118591
3.1462708
18.207153
18.08728
25.21466
-15.076752
8.688263
3.6226807
8.226746
12.248535
9.233154
11.292236
-0.8775635
10.79068
17.278625
1.0448608
15.893829
11.040466
16.796265
27.859985
6.6806946
16.865051
-3.053772
15.877106
14.267761
2.46167
-1.2211304
2.0214844
-0.5464783
10.260864
23.976746
12.198608
17.758667
-0.8787842
13.369415
0.09146118
5.8026123
20.944061
14.66748
4.4627686
17.034058
-1.2322388
12.040466
13.364349
12.01886
-9.842651
16.029541
11.2052
10.512695
23.372345
10.931427
14.992065
10.6328125
3.5546265
8.479797
18.02655
22.16394
12.180359
5.1737366
13.454163
10.185486
7.1856995
2.4484558
23.048676
8.174866
0.940155
16.474518
6.8153076
26.415497
16.333618
13.697388
12.612579
26.066833
0.9233093
17.067139
0.940155
16.436523
5.8954163
3.6174927
25.734406
10.918152
25.549744
15.637634
10.136719
21.305176
18.269775
20.331635
7.741272
16.977722
12.356262
7.4881897
22.813263
23.477844
23.626526
7.386566
9.7916565
-0.8775635
17.747925
16.069916
13.918884
21.154846
10.920349
13.51593
21.470398
18.447052
20.341827
2.725647
13.003174
5.7940063
20.718597
21.451416
13.040283
5.658539
17.26593
16.381165
17.42572
24.116364
5.975647
3.7067566
1.4391785
16.870697
10.524719
13.032654
16.001831
15.026062
9.166748
5.772461
7.6744385
20.464142
10.078613
9.234802
10.931427
7.858856
14.85907
18.570557
6.9461365
13.4557495
11.161865
17.476746
9.3177185
13.324005
10.037781
20.442688
14.59845
14.174408
17.714172
13.112091
8.980835
10.52832
8.785522
11.180908
18.447052
3.5575256
7.6394653
0.4347229
7.6598206
12.765045
15.944031
19.74588
16.575989
20.030731
14.660461
21.128174
11.69516
22.714478
26.326416
14.723022
1.5191345
11.694336
5.9475403
9.891052
