city,exp,year,country,lbf2023,t2m_mean_corrected,climate_absenteism_mean_lowess_corrected,climate_absenteism_min_lowess_corrected,climate_absenteism_max_lowess_corrected,climate_presenteism_mean_lowess_corrected,climate_presenteism_min_lowess_corrected,climate_presenteism_max_lowess_corrected,labor_loss_mean_lowess_corrected,labor_loss_min_lowess_corrected,labor_loss_max_lowess_corrected
Amsterdam,ssp585,2075,Netherlands,6946230.2724,13.108933390927993,1150378.4687541954,575189.2343770977,1725567.7031312103,3676609.5861383807,2703389.401572473,4649829.770704105,1699353631.4157455,1154232089.9749942,2244475172.856533
Amsterdam,ssp585,2076,Netherlands,6946230.2724,13.155787707533143,1166284.5012807644,583142.2506403822,1749426.7519210945,3727445.2660933584,2740768.5780099723,4714121.954176526,1722850223.9456265,1170191405.6828542,2275509042.208438
Amsterdam,ssp585,2077,Netherlands,6946230.2724,13.2033197038961,1182471.745909831,591235.8729549155,1773707.6188646927,3779179.699927818,2778808.6028882624,4779550.796967191,1746762226.5518785,1186432875.5178845,2307091577.585903
Amsterdam,ssp585,2078,Netherlands,6946230.2724,13.25093664720609,1198722.532603739,599361.2663018695,1798083.7989055535,3831117.214201564,2816997.951618935,4845236.476783988,1770768094.300388,1202738100.2755568,2338798088.3252263
Amsterdam,ssp585,2079,Netherlands,6946230.2724,13.29791125579068,1214783.491429278,607391.745714639,1822175.2371438695,3882448.038607984,2854741.204858981,4910154.8723568525,1794493545.9195926,1218852861.2657366,2370134230.5734844
Amsterdam,ssp585,2080,Netherlands,6946230.2724,13.344511772745882,1230837.3775120263,615418.6887560132,1846256.06626798,3933756.25852844,2892467.8371534133,4975044.679903296,1818208549.593635,1234960525.820311,2401456573.3669853
Amsterdam,ssp585,2081,Netherlands,6946230.2724,13.39124408248389,1247043.094127174,623521.547063587,1870564.6411907007,3985549.7288304544,2930551.271199012,5040548.186461714,1842147839.251474,1251220529.5202248,2433075148.9827456
Amsterdam,ssp585,2082,Netherlands,6946230.2724,13.438302251361884,1263389.5538674255,631694.7769337128,1895084.330801078,4037793.014160299,2968965.4515886,5106620.576731812,1866295036.434734,1267621747.8167677,2464968325.052721
Amsterdam,ssp585,2083,Netherlands,6946230.2724,13.48529422935066,1279724.000415526,639862.0002077629,1919586.0006232336,4089997.905328039,3007351.400976643,5172644.409679228,1890424487.5785253,1284010912.6785002,2496838062.478582
Amsterdam,ssp585,2084,Netherlands,6946230.2724,13.5316958423329,1295877.862922624,647938.931461312,1943816.7943838795,4141625.6499007135,3045312.977868316,5237938.321932926,1914287177.6917703,1300218888.565713,2528355466.8178587
Amsterdam,ssp585,2085,Netherlands,6946230.2724,13.576968385472604,1311712.6818174846,655856.3409087423,1967569.022726168,4192233.731088686,3082524.8022712413,5301942.659905948,1937678572.543707,1316106752.0852542,2559250393.002181
Amsterdam,ssp585,2086,Netherlands,6946230.2724,13.62135827896903,1327305.6581518608,663652.8290759304,1990958.4872277328,4242068.883453344,3119168.296657022,5364969.470249487,1960712714.5049093,1331751962.9025674,2589673466.1072845
Amsterdam,ssp585,2087,Netherlands,6946230.2724,13.665636152473043,1342914.1014066257,671457.0507033127,2014371.1521098884,4291953.46809559,3155848.138305714,5428058.797885275,1983769704.396636,1347412692.452482,2620126716.3408327
Amsterdam,ssp585,2088,Netherlands,6946230.2724,13.710603376469551,1358869.3753851932,679434.6876925966,2038304.063077756,4342946.523731136,3193343.0321553857,5492550.015306724,2007339037.022509,1363421414.564931,2651256659.4801526
Amsterdam,ssp585,2089,Netherlands,6946230.2724,13.757092754859714,1375502.9429122102,687751.4714561051,2063254.4143682583,4396107.405547384,3232431.915843805,5559782.895250741,2031910353.4615648,1380110702.4227118,2683710004.500465
Amsterdam,ssp585,2090,Netherlands,6946230.2724,13.80655671556861,1393425.0784336734,696712.5392168367,2090137.6176504896,4453386.550674082,3274548.934319359,5632224.167028601,2058385158.848118,1398092874.813506,2718677442.882768
Amsterdam,ssp585,2091,Netherlands,6946230.2724,13.85718229467454,1411729.117382611,705864.5586913055,2117593.676073896,4511886.259154831,3317563.4258494186,5706209.092460043,2085424116.8104868,1416458229.9594772,2754390003.6614566
Amsterdam,ssp585,2092,Netherlands,6946230.2724,13.908107587087112,1430133.2557315838,715066.6278657919,2145199.883597229,4570705.885317999,3360813.1509694,5780598.619666287,2112610942.8731189,1434924019.8257184,2790297865.9205136
Amsterdam,ssp585,2093,Netherlands,6946230.2724,13.959073089691827,1448561.8244163482,724280.9122081741,2172842.736624508,4629603.590834915,3404120.287378756,5855086.89429064,2139833857.737281,1453414321.866362,2826253393.608233
Amsterdam,ssp585,2094,Netherlands,6946230.2724,14.010044211883557,1467009.2561900837,733504.6280950418,2200513.8842851818,4688561.5827832185,3447471.752046979,5929651.413519817,2167084637.395031,1471923550.18487,2862245724.605016
Amsterdam,ssp585,2095,Netherlands,6946230.2724,14.061041804086551,1485483.4091754388,742741.7045877194,2228225.1137630874,4747604.975725184,3490886.011562055,6004323.939886662,2194374889.96473,1490459589.2276497,2898290190.7010384
Amsterdam,ssp585,2096,Netherlands,6946230.2724,14.112083095483166,1503992.4344253256,751996.2172126628,2255988.6516376906,4806759.820422853,3534382.220899653,6079137.41994606,2221716656.284132,1509030617.35226,2934402695.2161894
Amsterdam,ssp585,2097,Netherlands,6946230.2724,14.16325188872565,1522565.5563171047,761282.7781585524,2283848.3344756407,4866119.517989514,3578029.0573453866,6154209.9786333535,2249153106.974938,1527665956.8352258,2970640257.115682
Amsterdam,ssp585,2098,Netherlands,6946230.2724,14.214650920390474,1541234.8698084743,770617.4349042372,2311852.3047130974,4925786.64390715,3621901.944050176,6229671.343765522,2276731653.114373,1546397810.1468709,3007065496.081188
Moscow,ssp585,2024,Russia,69685223.412,6.179790027836148,514696.6931833458,257348.3465916729,772045.0397748711,1644970.6314142488,1209537.228981027,2080404.033847221,490753199.4222218,333328555.3748985,648177843.469581
Moscow,ssp585,2025,Russia,69685223.412,6.230954918870494,553938.889449186,276969.444724593,830908.3341736955,1770388.690679127,1301756.3902055174,2239020.991153737,528169863.6922263,358742638.5898745,697597088.7945592
Moscow,ssp585,2026,Russia,69685223.412,6.28260864229799,593342.1213329696,296671.0606664848,890013.1819993559,1896321.4197804376,1394353.985132659,2398288.8544281158,565740072.2650064,384261011.9054593,747219132.6245412
Moscow,ssp585,2027,Russia,69685223.412,6.334530009103558,632892.8851934989,316446.44259674946,949339.3277901352,2022725.661078604,1487298.28020491,2558153.0419523283,603450949.6831309,409874930.0755402,797026969.2906243
Moscow,ssp585,2028,Russia,69685223.412,6.386546973029428,672649.3101956897,336324.65509784484,1008973.9652934078,2149787.1953854235,1580725.8789598765,2718848.511811075,641357920.9650092,435622038.7870274,847093803.1430448
Moscow,ssp585,2029,Russia,69685223.412,6.438432085088051,712694.6111293609,356347.3055646804,1069041.916693864,2277771.977169334,1674832.3361539554,2880711.618184896,679540329.7803305,461556229.7125765,897524429.8481203
Moscow,ssp585,2030,Russia,69685223.412,6.4900048658992775,752999.8534818508,376499.9267409254,1129499.780222627,2406587.5317279506,1769549.6556823358,3043625.4077737103,717970587.6388739,487658764.2447219,948282411.0330482
Moscow,ssp585,2031,Russia,69685223.412,6.54124950789443,793311.1694963588,396655.5847481794,1189966.7542443974,2535422.497710329,1864281.2483164263,3206563.7471044105,756406636.6149936,513765232.2099143,999048041.0200884
Moscow,ssp585,2032,Russia,69685223.412,6.592504729061518,833263.3496544888,416631.6748272444,1249895.0244816036,2663109.665495598,1958168.8716880272,3368050.459303523,794500256.5977268,539639116.1352671,1049361397.0601754
Moscow,ssp585,2033,Russia,69685223.412,6.645600481918847,872579.9281313387,436289.9640656693,1308869.8921968222,2788765.450307745,2050562.8311086176,3526968.069507032,831987842.8468462,565101370.8564217,1098874314.8372867
Moscow,ssp585,2034,Russia,69685223.412,6.7020901288686,917310.2618081165,458655.13090405817,1375965.3927120466,2931723.596738652,2155679.115249086,3707768.078228437,874637338.4698617,594069688.9034975,1155204988.0362153
Moscow,ssp585,2035,Russia,69685223.412,6.759851449581715,962609.3857726085,481304.69288630417,1443914.0786587289,3076499.5969291995,2262132.05656561,3890867.137292903,917829164.4734448,623406367.6714282,1212251961.275458
Moscow,ssp585,2036,Russia,69685223.412,6.8171693905805455,1006142.9649036934,503071.4824518467,1509214.4473553903,3215632.915832065,2364435.9675236563,4066829.8641406456,959337578.115525,651599641.951678,1267075514.2793696
Moscow,ssp585,2037,Russia,69685223.412,6.873174132977792,1048032.3608744576,524016.1804372288,1572048.5413115,3349511.425354589,2462876.0480549494,4236146.802654476,999278295.370492,678728108.1520557,1319828482.5890164
Moscow,ssp585,2038,Russia,69685223.412,6.9258837184911926,1087709.006376787,543854.5031883937,1631563.5095650298,3476317.984380114,2556116.1649853983,4396519.803774947,1037109198.4644468,704423549.9580125,1369794846.9709716
Moscow,ssp585,2039,Russia,69685223.412,6.975212511860069,1124509.265912722,562254.6329563609,1686763.8988690046,3593931.613857119,2642596.7748948946,4545266.452819439,1072197523.9696456,728256182.86785,1416138865.0714576
Moscow,ssp585,2040,Russia,69685223.412,7.023939435732044,1159174.914150728,579587.4570753641,1738762.3712259424,3704723.0256256103,2724061.048254167,4685385.002997272,1105250539.4798484,750706395.9765288,1459794682.9830956
Moscow,ssp585,2041,Russia,69685223.412,7.07454160748402,1192421.0234075456,596210.5117037728,1788631.5351111477,3810977.5908104535,2802189.4050076758,4819765.776613335,1136950052.420567,772237285.3666967,1501662819.4744625
Moscow,ssp585,2042,Russia,69685223.412,7.1273682678161645,1225307.1486708906,612653.5743354453,1837960.723006181,3916081.647152049,2879471.799376546,4952691.494927838,1168306327.6858354,793535041.4453555,1543077613.9263563
Moscow,ssp585,2043,Russia,69685223.412,7.180651908352077,1257530.0778358837,628765.0389179417,1886295.1167537028,4019066.128763492,2955195.682914311,5082936.574612778,1199030258.4822068,814403297.5868309,1583657219.3776028
Moscow,ssp585,2044,Russia,69685223.412,7.232895715669946,1288763.9178749577,644381.9589374788,1933145.876812293,4118889.48152835,3028595.207006158,5209183.756050672,1228811112.2013423,834630998.5161862,1622991225.8865447
Moscow,ssp585,2045,Russia,69685223.412,7.283904994037305,1319236.0561402957,659618.0280701477,1978854.0842102964,4216278.435424335,3100204.7319296766,5332352.138919193,1257865698.222582,854365405.13214,1661365991.3130653
Moscow,ssp585,2046,Russia,69685223.412,7.334921115625879,1350989.2224703915,675494.6112351958,2026483.8337054492,4317761.555015342,3174824.672805404,5460698.4372253865,1288141719.3718743,874929432.8431586,1701354005.9006064
Moscow,ssp585,2047,Russia,69685223.412,7.386009592958787,1385960.518146308,692980.259073154,2078940.777219292,4429529.81599551,3257007.21764382,5602052.414347494,1321486163.7177892,897577589.7511512,1745394737.684489
Moscow,ssp585,2048,Russia,69685223.412,7.437074610993287,1425429.9796157528,712714.9898078764,2138144.9694234976,4555674.214851908,3349760.452097016,5761587.977606913,1359119520.901059,923138854.7588252,1795100187.0432434
Moscow,ssp585,2049,Russia,69685223.412,7.489745962498261,1470934.4668918627,735467.2334459313,2206401.7003376638,4701106.55618628,3456695.997195873,5945517.115177083,1402507156.7933376,952608531.1871336,1852405782.3996012
Moscow,ssp585,2050,Russia,69685223.412,7.5432884533841245,1520712.2481047695,760356.1240523849,2281068.3721571034,4860196.344942894,3573673.783046264,6146718.906839763,1449969294.6192462,984845683.904873,1915092905.333633
Moscow,ssp585,2051,Russia,69685223.412,7.596767644410564,1573535.5760756244,786767.7880378122,2360303.364113393,5029019.701137846,3697808.603777771,6360230.798498091,1500335301.530047,1019055197.6550764,1981615405.4049733
Moscow,ssp585,2052,Russia,69685223.412,7.649831860834666,1627699.4458731343,813849.7229365673,2441549.16880956,5202127.429010592,3825093.697801671,6579161.160219233,1551979488.7731764,1054132874.8817016,2049826102.664646
Moscow,ssp585,2053,Russia,69685223.412,7.702711936819549,1681605.9500207095,840802.9750103548,2522408.9250309733,5374412.6162661165,3951773.982548806,6797051.249983712,1603378282.918256,1089043876.6246648,2117712689.2119367
Moscow,ssp585,2054,Russia,69685223.412,7.754668888914581,1734320.0457590665,867160.0228795332,2601480.068638566,5542886.866245895,4075652.107533848,7010121.62495814,1653640139.038373,1123182649.2514803,2184097628.825058
Moscow,ssp585,2055,Russia,69685223.412,7.805356662059846,1784582.759647498,892291.3798237491,2676874.139471089,5703526.499833314,4193769.4851716543,7213283.51449533,1701564650.6566746,1155733854.7119594,2247395446.60134
Moscow,ssp585,2056,Russia,69685223.412,7.85535565789242,1832425.267979345,916212.6339896724,2748637.901968707,5856431.15646168,4306199.37975117,7406662.933172372,1747181543.757289,1186717683.4385495,2307645404.075985
Moscow,ssp585,2057,Russia,69685223.412,7.907833325515371,1880481.976966572,940240.988483286,2820722.9654497886,6010020.398385174,4419132.645871469,7600908.150899014,1793002672.980728,1217840233.0779471,2368165112.883496
Moscow,ssp585,2058,Russia,69685223.412,7.9647635344878305,1930482.3289902185,965241.1644951092,2895723.493485243,6169821.523452736,4536633.473127085,7803009.57377849,1840677027.70812,1250221527.3994634,2431132528.0167418
Moscow,ssp585,2059,Russia,69685223.412,8.024429402177221,1980815.3727199975,990407.6863599988,2971223.059079848,6330685.93121316,4654916.125891969,8006455.736534342,1888668597.4504128,1282818279.965144,2494518914.9357376
Moscow,ssp585,2060,Russia,69685223.412,8.084263072982315,2030928.8106032263,1015464.4053016132,3046393.2159046745,6490848.478687812,4772682.704917531,8209014.252458185,1936450777.3263316,1315272811.101083,2557628743.551617
Moscow,ssp585,2061,Russia,69685223.412,8.143369521809584,2080841.0408279705,1040420.5204139852,3121261.561241825,6650367.966486168,4889976.445945689,8410759.48702671,1984041109.647287,1347597035.8662615,2620485183.428341
Moscow,ssp585,2062,Russia,69685223.412,8.202032188420858,2131517.014368132,1065758.507184066,3197275.5215520803,6812328.377920553,5009064.983765105,8615591.772076096,2032359656.2360828,1380415877.090781,2684303435.3814087
Moscow,ssp585,2063,Russia,69685223.412,8.259375479755859,2182322.313399332,1091161.156699666,3273483.4700988582,6974702.113624221,5128457.436488421,8820946.79076016,2080801512.143396,1413318472.2613804,2748284552.025436
Moscow,ssp585,2064,Russia,69685223.412,8.315060362452089,2232741.359007072,1116370.679503536,3349112.0385104613,7135841.383386544,5246942.193666601,9024740.573106658,2128875082.9891224,1445970921.4773717,2811779244.500894
Moscow,ssp585,2065,Russia,69685223.412,8.368992793675332,2281969.11624374,1140984.5581218698,3422953.67436545,7293173.29551492,5362627.423172761,9223719.167857245,2175812783.744202,1477851866.937813,2873773700.550621
Moscow,ssp585,2066,Russia,69685223.412,8.42372807590367,2331220.19325748,1165610.09662874,3496830.2898860965,7450579.737650844,5478367.454155081,9422792.021146867,2222772719.449259,1509747914.7832289,2935797524.1152816
Moscow,ssp585,2067,Russia,69685223.412,8.480877281108834,2380783.270975801,1190391.6354879006,3571174.906463564,7608983.334038578,5594840.686793136,9623125.981284223,2270030141.705141,1541846020.9389217,2998214262.471345
Moscow,ssp585,2068,Russia,69685223.412,8.538789975694394,2430152.7068185923,1215076.353409296,3645229.0602277513,7766768.050992246,5710858.861023692,9822677.240960928,2317102930.2316923,1573818720.486246,3060387139.9771147
Moscow,ssp585,2069,Russia,69685223.412,8.595581873896649,2479889.222260025,1239944.6111300124,3719833.833389867,7925725.954342999,5827739.672311056,10023712.236375114,2364525721.9539595,1606029148.6103208,3123022295.297636
Moscow,ssp585,2070,Russia,69685223.412,8.650321371882736,2529298.095320657,1264649.0476603284,3793947.142980909,8083636.712644979,5943850.524003589,10223422.90128627,2411636113.093992,1638027388.5409918,3185244837.647031
Moscow,ssp585,2071,Russia,69685223.412,8.702893617508028,2576869.4780865097,1288434.7390432549,3865304.2171295914,8235674.851964437,6055643.273503292,10415706.430425752,2456994493.28654,1668835630.5688038,3245153356.004327
Moscow,ssp585,2072,Russia,69685223.412,8.753027818108981,2621403.123972126,1310701.561986063,3932104.6859581177,8378004.384215085,6160297.341334596,10595711.427095408,2499456450.959462,1697676569.4076717,3301236332.511262
