city,exp,year,country,adult_population,t2m_mean_corrected,osa_person_days_corrected,yld_diff_mean_corrected,yld_diff_max_corrected,yld_diff_min_corrected,yll_diff_corrected,yll_diff_min_corrected,yll_diff_max_corrected,money_cost_corrected,money_cost_min_corrected,money_cost_max_corrected,population_adult
Amsterdam,ssp585,2034,Netherlands,14327401.5,12.075389923871695,125017075.44198436,27401.002836602685,32719.753199600244,22082.252473605127,406.98571867974624,301.65354273123165,512.3178946282609,3478041457.150008,1739020728.575004,5217062185.725012,14327401.5
Amsterdam,ssp585,2035,Netherlands,14327401.5,11.96121969083953,118594302.38115938,25993.271754778034,30784.12296209135,21202.42054746472,386.07675963686796,291.1990632097925,480.95445606394344,3299356498.3438864,1649678249.1719432,4949034747.515829,14327401.5
Amsterdam,ssp585,2036,Netherlands,14327401.5,11.944432375344881,119011144.07396124,26084.63431758392,30909.746485949443,21259.5221492184,387.43376319274927,291.87756498773314,482.98996139776546,3310953255.694894,1655476627.847447,4966429883.542341,14327401.5
Amsterdam,ssp585,2037,Netherlands,14327401.5,12.065426348662445,123172586.96876818,26996.73139041832,32163.87996109674,21829.582819739902,400.98109519759817,298.6512309901576,503.31095940503883,3426726807.895896,1713363403.947948,5140090211.843843,14327401.5
Amsterdam,ssp585,2038,Netherlands,14327401.5,11.995333747035538,121107129.20353878,26544.028318587218,31541.413237328976,21546.64339984546,394.2571192126161,295.2892429976666,493.22499542756566,3369264675.542679,1684632337.7713394,5053897013.314018,14327401.5
Amsterdam,ssp585,2039,Netherlands,14327401.5,12.027393209699664,122532204.8231248,26856.373659866345,31970.88808158778,21741.859238144916,398.89636887639006,297.60886782955356,500.18386992322667,3408911036.3855495,1704455518.1927748,5113366554.578324,14327401.5
Amsterdam,ssp585,2040,Netherlands,14327401.5,12.063100103260336,125504239.1457281,27507.778442902687,32866.56965826274,22148.987227542624,408.5716513963922,302.44650908955464,514.6967937032299,3491594610.2056937,1745797305.1028469,5237391915.30854,14327401.5
Amsterdam,ssp585,2041,Netherlands,14327401.5,12.051926893031718,123726989.46447778,27118.244266190286,32330.96016528319,21905.528367097377,402.7859198374045,299.55364331006075,506.0181963647483,3442150579.8663096,1721075289.9331548,5163225869.799464,14327401.5
Amsterdam,ssp585,2042,Netherlands,14327401.5,11.998175943887453,120799162.57485501,26476.528783533242,31448.601376629762,21504.456190436726,393.2545520092071,294.78795939596205,491.72114462245213,3360696880.3179555,1680348440.1589777,5041045320.4769335,14327401.5
Amsterdam,ssp585,2043,Netherlands,14327401.5,12.25266658318418,131812432.26806118,28890.396113551033,34767.668955404224,23013.123271697845,429.10760220460713,312.7144844936621,545.5007199155523,3667091894.2495995,1833545947.1247997,5500637841.374399,14327401.5
